id,twitid,date,text,beeline,mts,megafon,tele2,rostelecom,komstar,skylink
858,493332781423150000,1406454675,"В Вологде пройдет региональная выставка «Сделай сам».Вологда – Tele2, альтернативный оператор мобильной связи, примет участие в 6-ой регион",,,,0,,,
859,493332829175290000,1406454686,"В Вологде состоялась ""Октябрьская переделка"".Вологда – Tele2 вместе с жителями Вологды раскрасили в яркие цвета Октябрьский сквер. Проект о",,,,0,,,
860,493333365278270000,1406454814,@megafonru @wormwood21 Также можете отправить SMS сообщение с интересующим Вас вопросом на  номер 0500.,,,0,,,,
861,493335198889570000,1406455251,#Безлимитка от 200 рублей #tele2 #rufollowback #followback #rt http://t.co/HKi1gkM48j,,,,0,,,
862,493337778072320000,1406455866,Фирма &amp;laquo;НИТА&amp;raquo; завершила поставку системы коммутации речевой связи (СКРС) &amp;laquo;Мегафон&amp;raquo; и пультов серии &amp;laquo;Пульт-А&amp;ra,,,0,,,,
863,493337919806260000,1406455900,"@SellynaTS узнать список номеров, оформленных на Вас, можно при личном обращении в салон-магазин с удостоверением личности. ^СН #МТС",,0,,,,,
864,493338059338190000,1406455933,RT @WhiteCapBoy: Что-то странное творится с сетями МТС в Екатеринбурге. Нестабилен интернет и связь пропадает,,-1,,,,,
865,493338103638000000,1406455944,Завтра меня поздравит только мегафон! ;(,,,0,,,,
866,493338328515630000,1406455997,RT @riarip: На этом мое знакомство с новым интуитивно понятным интерфейсом личного кабинета Мегафона можно считать законченным http://t.co/…,,,0,,,,
867,493338421637970000,1406456020,"За прошедший год количество торговых точек, реализующих комплекты подключения к сети Tele2, выросло на 10% по сравнению с 2012 годом.",,,,0,,,
868,493340655310360000,1406456552,Завтра по ходу кроме мегафона меня с днем рождения никто не поздравит(((,,,0,,,,
869,493341488152330000,1406456751,"@kaoniisan если ситуация повторится -  пришлите нам эти данные: http://t.co/ETLqGM3mUP, проведем проверку. ^СН #МТС",,0,,,,,
870,493341658088740000,1406456791,"Вологда – Tele2 одержала победу в турнире по волейболу среди вологодских компаний и организаций, работающих в сфере связи",,,,1,,,
871,493344463578600000,1406457460,инструкции по использованию 3g модема мегафон http://t.co/7VdsePzVlU #мегафон #модема,,,0,,,,
872,493345813905830000,1406457782,"А также хочу напомнить гениальное про МОБИЛЬНУЮ связь Мегафон. Это не я придумал, это они сами написали http://t.co/CBsyp1eh2e",,,-1,,,,
873,493347124302840000,1406458095,"@klimtweet благодарим за информацию, проведём проверку  и свяжемся с Вами. ^СН #МТС",,0,,,,,
874,493347597982380000,1406458207,"Зато дамы даром дали совет поместить ребенка ""на молоко"" к почтамтским сторожам, а матери идти служить в прачки или в горничные.",,--,,,,,
875,493347676126450000,1406458226,"@ru_mts сообщите мне потом результат, пожалуйста.",,0,,,,,
876,493347677254730000,1406458226,"RT @riarip: А также хочу напомнить гениальное про МОБИЛЬНУЮ связь Мегафон. Это не я придумал, это они сами написали http://t.co/CBsyp1eh2e",,,-1,,,,
877,493347722607330000,1406458237,http://t.co/YETzqL66ad СКАЧАТЬ ТОРРЕНТ БАЗА ДАННЫХ МТС,,0,,,,,
878,493348159922250000,1406458341,"RT @wena_falconer: Не пользуюсь услугами МТС и вам не советую. Постоянно обдерут, спишут непонятно за что, да и качество услуг оставляет же…",,-1,,,,,
879,493348938267650000,1406458527,Экскурсия по Торжокскому узлу связи Ростелекома,,,,,0,,
